AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Harmony_Analysis_Available
653,Ale19M-Se_e-1730-Vinci[2.13][0653].xml,Ale,Ale19M,Se_e,2,13,213,1730,1730s,Leonardo Vinci,Rome,Italy,Alessandro,Male,1
654,Ale20M-Se_il-1730-Vinci[2.14][0654].xml,Ale,Ale20M,Se_il,2,14,214,1730,1730s,Leonardo Vinci,Rome,Italy,Cleofide,Female&Male,1
655,Ale21M-Se_viver-1730-Vinci[2.15][0655].xml,Ale,Ale21M,Se_viver,2,15,215,1730,1730s,Leonardo Vinci,Rome,Italy,Gandarte,Male,1
656,Ale22M-Di_rendermi-1730-Vinci[2.16][0656].xml,Ale,Ale22M,Di_rendermi,2,16,216,1730,1730s,Leonardo Vinci,Rome,Italy,Erissena,Female,1
657,Ale23M-Risveglia_lo-1730-Vinci[3.01][0657].xml,Ale,Ale23M,Risveglia_lo,3,1,301,1730,1730s,Leonardo Vinci,Rome,Italy,Poro,Male,1
658,Ale24M-Se_troppo-1730-Vinci[3.04][0658].xml,Ale,Ale24M,Se_troppo,3,4,304,1730,1730s,Leonardo Vinci,Rome,Italy,Cleofide,Female&Male,1
659,Ale25M-Come_il-1730-Vinci[3.05][0659].xml,Ale,Ale25M,Come_il,3,5,305,1730,1730s,Leonardo Vinci,Rome,Italy,Erissena,Female,1
66,Did08M-Ogni_amator-1730-Sarro[1.11][0066].xml,Did,Did08M,Ogni_amator,1,11,111,1730,1730s,Domenico Natale Sarro,Naples,Italy,Selene,Female,1
660,Ale26M-Serbati_a-1730-Vinci[3.06][0660].xml,Ale,Ale26M,Serbati_a,3,6,306,1730,1730s,Leonardo Vinci,Rome,Italy,Alessandro,Male,1
661,Ale28M-Dove_si-1730-Vinci[3.09][0661].xml,Ale,Ale28M,Dove_si,3,9,309,1730,1730s,Leonardo Vinci,Rome,Italy,Poro,Male,1
662,Ale29M-Mio_ben-1730-Vinci[3.10][0662].xml,Ale,Ale29M,Mio_ben,3,10,310,1730,1730s,Leonardo Vinci,Rome,Italy,Gandarte,Male,1
663,Ale30M-Son_confusa-1730-Vinci[3.11][0663].xml,Ale,Ale30M,Son_confusa,3,11,311,1730,1730s,Leonardo Vinci,Rome,Italy,Erissena,Female,1
664,Ale31M-Ombra_dell-1730-Vinci[3.12][0664].xml,Ale,Ale31M,Ombra_dell,3,12,312,1730,1730s,Leonardo Vinci,Rome,Italy,Cleofide,Female,1
665,Did23M-Veggio_la-1752-Galuppi[X.XX][0665].xml,Did,Did23M,Veggio_la,X,XX,XXX,1752,1750s,Baldassare Galuppi,Madrid,Spain,Selene,Female,1
666,Did29M-A_trionfar-1752-Galuppi[3.06][0666].xml,Did,Did29M,A_trionfar,3,6,306,1752,1750s,Baldassare Galuppi,Madrid,Spain,Enea,Male,1
667,Did02M-Diro_che-1764-Galuppi[1.03][0667].xml,Did,Did02M,Diro_che,1,3,103,1764,1760s,Baldassare Galuppi,Venice,Italy,Selene,Female,1
668,Ale01M-E_prezzo-1755-Galuppi[1.01][0668].xml,Ale,Ale01M,E_prezzo,1,1,101,1755,1750s,Baldassare Galuppi,Venice,Italy,Gandarte,Male,1
669,Ale02M-Vedrai_con-1755-Galuppi[1.02][0669].xml,Ale,Ale02M,Vedrai_con,1,2,102,1755,1750s,Baldassare Galuppi,Venice,Italy,Poro,Male,1
67,Did09M-Son_quel-1730-Sarro[1.12][0067].xml,Did,Did09M,Son_quel,1,12,112,1730,1730s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
670,Ale03M-Vil_trofeo-1755-Galuppi[1.03][0670].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1755,1750s,Baldassare Galuppi,Venice,Italy,Alessandro,Male,1
671,Ale04M-Chi_vive-1755-Galuppi[1.04][0671].xml,Ale,Ale04M,Chi_vive,1,4,104,1755,1750s,Baldassare Galuppi,Venice,Italy,Erissena,Female,1
672,Ale05M-O_sugli-1755-Galuppi[1.05][0672].xml,Ale,Ale05M,O_sugli,1,5,105,1755,1750s,Baldassare Galuppi,Venice,Italy,Timagene,Male,1
673,Ale06M-Se_mai-1755-Galuppi[1.06][0673].xml,Ale,Ale06M,Se_mai,1,6,106,1755,1750s,Baldassare Galuppi,Venice,Italy,Poro,Male,1
674,Ale07M-Se_mai-1755-Galuppi[1.07][0674].xml,Ale,Ale07M,Se_mai,1,7,107,1755,1750s,Baldassare Galuppi,Venice,Italy,Cleofide,Female,1
675,Ale08M-Se_possono-1755-Galuppi[1.09][0675].xml,Ale,Ale08M,Se_possono,1,9,109,1755,1750s,Baldassare Galuppi,Venice,Italy,Poro,Male,1
677,Ale11M-Se_amore-1755-Galuppi[1.15][0677].xml,Ale,Ale11M,Se_amore,1,15,115,1755,1750s,Baldassare Galuppi,Venice,Italy,Alessandro,Male,1
678,Ale06M-Ale07M-Se_mai-1755-Galuppi[1.16][0678].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1755,1750s,Baldassare Galuppi,Venice,Italy,Cleofide&Poro,Female&Male,1
68,Did10M-Infelice_sventurato-1730-Sarro[1.13][0068].xml,Did,Did10M,Infelice_sventurato,1,13,113,1730,1730s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,1
680,Ale12M-Non_sarei-1755-Galuppi[2.04][0680].xml,Ale,Ale12M,Non_sarei,2,4,204,1755,1750s,Baldassare Galuppi,Venice,Italy,Erissena,Female,1
682,Ale16M-Digli_che-1755-Galuppi[2.09][0682].xml,Ale,Ale16M,Digli_che,2,09,209,1755,1750s,Baldassare Galuppi,Venice,Italy,Cleofide,Female,1
683,Ale17M-Destrier_che-1755-Galuppi[2.10][0683].xml,Ale,Ale17M,Destrier_che,2,10,210,1755,1750s,Baldassare Galuppi,Venice,Italy,Poro,Male,1
684,Did04M-Tu_mi_scorgi-1764-Galuppi[1.06][0684].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1764,1760s,Baldassare Galuppi,Venice,Italy,Osmida,Male,1
685,Did05M-Fra_lo-1764-Galuppi[1.07][0685].xml,Did,Did05M,Fra_lo,1,7,107,1764,1760s,Baldassare Galuppi,Venice,Italy,Iarba,Male,1
686,Did06M-Se_dalle-1764-Galuppi[1.08][0686].xml,Did,Did06M,Se_dalle,1,8,108,1764,1760s,Baldassare Galuppi,Venice,Italy,Araspe,Male,1
687,Did11M-Tu_mi_disarmi-1764-Galuppi[1.16][0687].xml,Did,Did11M,Tu_mi_disarmi,1,16,116,1764,1760s,Baldassare Galuppi,Venice,Italy,Iarba,Male,1
688,Did14M-Pensa_che-1764-Galuppi[2.01][0688].xml,Did,Did14M,Pensa_che,2,1,201,1764,1760s,Baldassare Galuppi,Venice,Italy,Osmida,Male,1
689,Did30M-Nel_duol-1764-Galuppi[3.06][0689].xml,Did,Did30M,Nel_duol,3,6,306,1764,1760s,Baldassare Galuppi,Venice,Italy,Selene,Female,1
69,Did14M-Pensa_che-1730-Sarro[2.01][0069].xml,Did,Did14M,Pensa_che,2,1,201,1730,1730s,Domenico Natale Sarro,Naples,Italy,Osmida,Male,1
690,Ale02M-Vedrai_con-1755-Perez[1.02][0690].xml,Ale,Ale02M,Vedrai_con,1,2,102,1755,1750s,Davide Perez,Lisbon,Portugal,Poro,Male,1
691,Ale03M-Vil_trofeo-1755-Perez[1.03][0691].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1755,1750s,Davide Perez,Lisbon,Portugal,Alessandro,Male,1
692,Ale04M-Chi_vive-1755-Perez[1.04][0692].xml,Ale,Ale04M,Chi_vive,1,4,104,1755,1750s,Davide Perez,Lisbon,Portugal,Erissena,Female,1
693,Ale05M-O_sugli-1755-Perez[1.05][0693].xml,Ale,Ale05M,O_sugli,1,5,105,1755,1750s,Davide Perez,Lisbon,Portugal,Timagene,Male,1
694,Ale06M-Se_mai-1755-Perez[1.06][0694].xml,Ale,Ale06M,Se_mai,1,6,106,1755,1750s,Davide Perez,Lisbon,Portugal,Poro,Male,1
695,Ale07M-Se_mai-1755-Perez[1.07][0695].xml,Ale,Ale07M,Se_mai,1,7,107,1755,1750s,Davide Perez,Lisbon,Portugal,Cleofide,Female,1
696,Ale10M-Voi_che-1755-Perez[1.10][0696].xml,Ale,Ale10M,Voi_che,1,10,110,1755,1750s,Davide Perez,Lisbon,Portugal,Gandarte,Male,1
697,Ale06M-Ale07M-Se_mai-1755-Perez[1.15][0697].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1755,1750s,Davide Perez,Lisbon,Portugal,Poro&Cleofide,Female&Male,1
698,Ale13M-Senza_procelle-1755-Perez[2.04][0698].xml,Ale,Ale13M,Senza_procelle,2,04,204,1755,1750s,Davide Perez,Lisbon,Portugal,Poro,Male,1
699,Ale29M-Mio_ben-1755-Perez[3.08][0699].xml,Ale,Ale29M,Mio_ben,3,8,308,1755,1750s,Davide Perez,Lisbon,Portugal,Gandarte,Male,1
7,Did12M-Non_ha-1730-Sarro[1.17][0007].xml,Did,Did12M,Non_ha,1,17,117,1730,1730s,Domenico Natale Sarro,Naples,Italy,Didone,Female,1
70,Did15M-Leon_che-1739-Lampugnani[2.02][0070].xml,Did,Did15M,Leon_che,2,2,202,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Iarba,Male,1
700,Ale19M-Se_e-1738-Galuppi[2.13][0700].xml,Ale,Ale19M,Se_e,2,13,213,1738,1730s,Baldassare Galuppi,Venice,Italy,Alessandro,Male,1
702,Ale24M-Se_troppo-1755-Galuppi[3.04][0702].xml,Ale,Ale24M,Se_troppo,3,4,304,1755,1750s,Baldassare Galuppi,Venice,Italy,Cleofide,Female,1
703,Ale26M-Serbati_a-1755-Galuppi[3.06][0703].xml,Ale,Ale26M,Serbati_a,3,6,306,1755,1750s,Baldassare Galuppi,Venice,Italy,Alessandro,Male,1
704,Ale27M-Finche_rimango-1755-Galuppi[3.07][0704].xml,Ale,Ale27M,Finche_rimango,3,7,307,1755,1750s,Baldassare Galuppi,Venice,Italy,Timagene,Male,1
705,Ale28M-Dove_si-1755-Galuppi[3.09][0705].xml,Ale,Ale28M,Dove_si,3,9,309,1755,1750s,Baldassare Galuppi,Venice,Italy,Poro,Male,1
706,Ale29M-Mio_ben-1738-Galuppi[3.10][0706].xml,Ale,Ale29M,Mio_ben,3,10,310,1738,1730s,Baldassare Galuppi,Venice,Italy,Gandarte,Male,1
707,Ale30M-Son_confusa-1755-Galuppi[3.11][0707].xml,Ale,Ale30M,Son_confusa,3,11,311,1755,1750s,Baldassare Galuppi,Venice,Italy,Erissena,Female,1
708,Ale31M-Ombra_dell-1755-Galuppi[3.12][0708].xml,Ale,Ale31M,Ombra_dell,3,12,312,1755,1750s,Baldassare Galuppi,Venice,Italy,Cleofide,Female,1
709,Ale16M-Digli_che-1755-Perez[2.09][0709].xml,Ale,Ale16M,Digli_che,2,09,209,1755,1750s,Davide Perez,Lisbon,Portugal,Ceofide,Female,1
71,Did17M-L_augelletto-1739-Lampugnani[2.04][0071].xml,Did,Did17M,L_augelletto,2,04,204,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Araspe,Male,1
710,Ale17M-Destrier_che-1755-Perez[2.10][0710].xml,Ale,Ale17M,Destrier_che,2,10,210,1755,1750s,Davide Perez,Lisbon,Portugal,Poro,Male,1
711,Ale19M-Se_e-1755-Perez[2.12][0711].xml,Ale,Ale19M,Se_e,2,12,212,1755,1750s,Davide Perez,Lisbon,Portugal,Alessandro,Male,1
712,Ale20M-Se_il-1755-Perez[2.13][0712].xml,Ale,Ale20M,Se_il,2,13,213,1755,1750s,Davide Perez,Lisbon,Portugal,Cleofide,Female,1
713,Ale21M-Se_viver-1755-Perez[2.14][0713].xml,Ale,Ale21M,Se_viver,2,14,214,1755,1750s,Davide Perez,Lisbon,Portugal,Gandarte,Male,1
714,Ale22M-Di_rendermi-1755-Perez[2.15][0714].xml,Ale,Ale22M,Di_rendermi,2,15,215,1755,1750s,Davide Perez,Lisbon,Portugal,Erissena,Female,1
715,Ale24M-Se_troppo-1755-Perez[3.01][0715].xml,Ale,Ale24M,Se_troppo,3,1,301,1755,1750s,Davide Perez,Lisbon,Portugal,Cleofide,Female,1
716,Ale27M-Finche_rimango-1755-Perez[3.05][0716].xml,Ale,Ale27M,Finche_rimango,3,5,305,1755,1750s,Davide Perez,Lisbon,Portugal,Timagene,Male,1
718,Ale30M-Son_confusa-1755-Perez[3.09][0718].xml,Ale,Ale30M,Son_confusa,3,9,309,1755,1750s,Davide Perez,Lisbon,Portugal,Erissena,Female,1
719,Ale26M-Serbati_a-1755-Perez[3.04][0719].xml,Ale,Ale26M,Serbati_a,3,4,304,1755,1750s,Davide Perez,Lisbon,Portugal,Alessandro,Male,1
72,Did19M-Vedi_nel-1739-Lampugnani[2.08][0072].xml,Did,Did19M,Vedi_nel,2,8,208,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Enea,Male,1
721,Ale02M-Vedrai_con-1731-Hasse[1.03][0721].xml,Ale,Ale02M,Vedrai_con,1,3,103,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Poro,Male,1
722,Ale03M-Vil_trofeo-1731-Hasse[1.04][0722].xml,Ale,Ale03M,Vil_trofeo,1,4,104,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Alessandro,Female,1
723,Ale04M-Chi_vive-1731-Hasse[1.05][0723].xml,Ale,Ale04M,Chi_vive,1,5,105,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Erissena,Female,1
725,Ale06M-Se_mai-1731-Hasse[1.07][0725].xml,Ale,Ale06M,Se_mai,1,7,107,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Poro,Male,1
726,Ale07M-Se_mai-1731-Hasse[1.08][0726].xml,Ale,Ale07M,Se_mai,1,8,108,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Cleofide,Female,1
727,Ale08M-Se_possono-1731-Hasse[1.10][0727].xml,Ale,Ale08M,Se_possono,1,10,110,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Poro,Male,1
729,Ale10M-Voi_che-1731-Hasse[1.12][0729].xml,Ale,Ale10M,Voi_che,1,12,112,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Gandarte,Male,1
730,Ale11M-Se_amore-1731-Hasse[1.16][0730].xml,Ale,Ale11M,Se_amore,1,16,116,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Alessandro,Male,1
731,Ale06M-Ale07M-Se_mai-1731-Hasse[1.17][0731].xml,Ale,Ale06M-Ale07M,Se_mai,1,17,117,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Cleofide&Poro,Female&Male,1
735,Ale16M-Digli_che-1731-Hasse[2.09][0735].xml,Ale,Ale16M,Digli_che,2,09,209,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Cleofide,Female&Male,1
736,Ale18M-E_ver-1731-Hasse[2.11][0736].xml,Ale,Ale18M,E_ver,2,11,211,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Timagene,Male,1
737,Ale19M-Se_e-1731-Hasse[2.12][0737].xml,Ale,Ale19M,Se_e,2,12,212,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Alessandro,Male,1
742,Ale24M-Se_troppo-1731-Hasse[3.04][0742].xml,Ale,Ale24M,Se_troppo,3,4,304,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Cleofide,Female,1
746,Ale28M-Dove_si-1731-Hasse[3.09][0746].xml,Ale,Ale28M,Dove_si,3,9,309,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Poro,Male,1
748,Ale02M-Vedrai_con-1769-Kozeluch[1.02][0748].xml,Ale,Ale02M,Vedrai_con,1,2,102,1769,1760s,Leopold Kozeluch,Prague,Empire,Poro,Male,1
749,Ale03M-Vil_trofeo-1769-Kozeluch[1.03][0749].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1769,1760s,Leopold Kozeluch,Prague,Empire,Alessandro,Male,1
75,Did04M-Tu_mi_scorgi-1760-Bernasconi[1.06][0075].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1760,1760s,Andrea Bernasconi,Venice,Italy,Osmida,Male,1
750,Ale04M-Chi_vive-1769-Kozeluch[1.04][0750].xml,Ale,Ale04M,Chi_vive,1,4,104,1769,1760s,Leopold Kozeluch,Prague,Empire,Erissena,Female,1
751,Ale05M-O_sugli-1769-Kozeluch[1.05][0751].xml,Ale,Ale05M,O_sugli,1,5,105,1769,1760s,Leopold Kozeluch,Prague,Empire,Timagene,Male,1
752,Ale06M-Se_mai-1769-Kozeluch[1.06][0752].xml,Ale,Ale06M,Se_mai,1,6,106,1769,1760s,Leopold Kozeluch,Prague,Empire,Poro,Male,1
753,Ale07M-Se_mai-1769-Kozeluch[1.06][0753].xml,Ale,Ale07M,Se_mai,1,6,106,1769,1760s,Leopold Kozeluch,Prague,Empire,Cleofide,Female,1
754,Ale10M-Voi_che-1769-Kozeluch[1.11][0754].xml,Ale,Ale10M,Voi_che,1,11,111,1769,1760s,Leopold Kozeluch,Prague,Empire,Gandarte,Male,1
755,Ale06M-Ale07M-Se_mai-1769-Kozeluch[1.16][0755].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1769,1760s,Leopold Kozeluch,Prague,Empire,Cleofide&Poro,Female&Male,1
757,Ale12M-Non_sarei-1769-Kozeluch[2.04][0757].xml,Ale,Ale12M,Non_sarei,2,4,204,1769,1760s,Leopold Kozeluch,Prague,Empire,Erissena,Female,1
758,Ale16M-Digli_che-1769-Kozeluch[2.09][0758].xml,Ale,Ale16M,Digli_che,2,9,209,1769,1760s,Leopold Kozeluch,Prague,Empire,Cleofide,Female,1
759,Ale17M-Destrier_che-1769-Kozeluch[2.10][0759].xml,Ale,Ale17M,Destrier_che,2,10,210,1769,1760s,Leopold Kozeluch,Prague,Empire,Poro,Male,1
76,Did06M-Se_dalle-1760-Bernasconi[1.08][0076].xml,Did,Did06M,Se_dalle,1,8,108,1760,1760s,Andrea Bernasconi,Venice,Italy,Araspe,Male,1
760,Ale19M-Se_e-1769-Kozeluch[2.12][0760].xml,Ale,Ale19M,Se_e,2,12,212,1769,1760s,Leopold Kozeluch,Prague,Empire,Alessandro,Male,1
761,Ale20M-Se_il-1769-Kozeluch[2.15][0761].xml,Ale,Ale20M,Se_il,2,15,215,1769,1760s,Leopold Kozeluch,Prague,Empire,Cleofide,Female,1
762,Ale26M-Serbati_a-1769-Kozeluch[3.06][0762].xml,Ale,Ale26M,Serbati_a,3,6,306,1769,1760s,Leopold Kozeluch,Prague,Empire,Alessandro,Male,1
763,Ale28M-Dove_si-1769-Kozeluch[3.09][0763].xml,Ale,Ale28M,Dove_si,3,9,309,1769,1760s,Leopold Kozeluch,Prague,Empire,Poro,Male,1
764,Ale29M-Mio_ben-1769-Kozeluch[3.10][0764].xml,Ale,Ale29M,Mio_ben,3,10,310,1769,1760s,Leopold Kozeluch,Prague,Empire,Gandarte,Male,1
765,Ale30M-Son_confusa-1769-Kozeluch[3.11][0765].xml,Ale,Ale30M,Son_confusa,3,11,311,1769,1760s,Leopold Kozeluch,Prague,Empire,Erissena,Female,1
766,Ale31M-Ombra_dell-1769-Kozeluch[3.12][0766].xml,Ale,Ale31M,Ombra_dell,3,12,312,1769,1760s,Leopold Kozeluch,Prague,Empire,Cleofide,Female,1
767,Did07M-Quando_saprai-1764-Galuppi[1.10][0767].xml,Did,Did07M,Quando_saprai,1,10,110,1764,1760s,Baldassare Galuppi,Venice,Italy,Enea,Male,1
769,Did20M-Fosca_nube-1764-Galuppi[2.09][0769].xml,Did,Did20M,Fosca_nube,2,9,209,1764,1760s,Baldassare Galuppi,Venice,Italy,Iarba,Male,1
77,Did07M-Quando_saprai-1760-Bernasconi[1.10][0077].xml,Did,Did07M,Quando_saprai,1,10,110,1760,1760s,Andrea Bernasconi,Venice,Italy,Enea,Male,1
772,Did31M-Va_crescendo-1764-Galuppi[3.06][0772].xml,Did,Did31M,Va_crescendo,3,6,306,1764,1760s,Baldassare Galuppi,Venice,Italy,Didone,Female,1
773,Did12M-Non_ha-1764-Galuppi[1.17][0773].xml,Did,Did12M,Non_ha,1,17,117,1764,1760s,Baldassare Galuppi,Venice,Italy,Didone,Female,1
774,Did34M-Vado_ma-1764-Galuppi[3.17][0774].xml,Did,Did34M,Vado_ma,3,17,317,1764,1760s,Baldassare Galuppi,Venice,Italy,Didone,Female,1
775,Dem01M-O_piu-1752-Perez[1.01][0775].xml,Dem,Dem01M,O_piu,1,1,101,1752,1750s,Davide Perez,Lisbon,Portugal,Matusio,Male,1
776,Dem02M-In_te-1752-Perez[1.02][0776].xml,Dem,Dem02M,In_te,1,2,102,1752,1750s,Davide Perez,Lisbon,Portugal,Dircea,Female,1
777,Dem03M-Per_lei-1752-Perez[1.03][0777].xml,Dem,Dem03M,Per_lei,1,03,103,1752,1750s,Davide Perez,Lisbon,Portugal,Demofoonte,Male,1
779,Dem04M-Sperai_vicino-1752-Perez[1.05][0779].xml,Dem,Dem04M,Sperai_vicino,1,05,105,1752,1750s,Davide Perez,Lisbon,Portugal,Timante,Male,1
78,Did09M-Son_quel-1760-Bernasconi[1.13][0078].xml,Did,Did09M,Son_quel,1,13,113,1760,1760s,Andrea Bernasconi,Venice,Italy,Iarba,Male,1
780,Dem05M-Tintendo_ingrata-1752-Perez[1.06][0780].xml,Dem,Dem05M,Tintendo_ingrata,1,6,106,1752,1750s,Davide Perez,Lisbon,Portugal,Cherinto,Male,1
781,Dem06M-Non_curo-1752-Perez[1.08][0781].xml,Dem,Dem06M,Non_curo,1,8,108,1752,1750s,Davide Perez,Lisbon,Portugal,Creusa,Female,1
782,Dem07M-Il_suo-1752-Perez[1.09][0782].xml,Dem,Dem07M,Il_suo,1,09,109,1752,1750s,Davide Perez,Lisbon,Portugal,Cherinto,Male,1
783,Dem08M-Padre_perdona-1752-Perez[1.13][0783].xml,Dem,Dem08M,Padre_perdona,1,13,113,1752,1750s,Davide Perez,Lisbon,Portugal,Dircea,Female,1
784,Dem09M-Se_ardire-1752-Perez[1.14][0784].xml,Dem,Dem09M,Se_ardire,1,14,114,1752,1750s,Davide Perez,Lisbon,Portugal,Timante,Male,1
785,Dem11M-Prudente_mi-1752-Perez[2.02][0785].xml,Dem,Dem11M,Prudente_mi,2,2,202,1752,1750s,Davide Perez,Lisbon,Portugal,Timante,Male,1
786,Dem12M-Se_tronca-1752-Perez[2.03][0786].xml,Dem,Dem12M,Se_tronca,2,3,203,1752,1750s,Davide Perez,Lisbon,Portugal,Demofoonte,Male,1
787,Dem13M-E_soccorso-1752-Perez[2.04][0787].xml,Dem,Dem13M,E_soccorso,2,4,204,1752,1750s,Davide Perez,Lisbon,Portugal,Matusio,Male,1
788,Dem15M-No_non-1752-Perez[2.07][0788].xml,Dem,Dem15M,No_non,2,7,207,1752,1750s,Davide Perez,Lisbon,Portugal,Cherinto,Male,1
789,Dem16M-Felice_eta-1752-Perez[2.08][0789].xml,Dem,Dem16M,Felice_eta,2,8,208,1752,1750s,Davide Perez,Lisbon,Portugal,Creusa,Female,1
79,Did03M-Son_regina-1794-Paisiello[1.05][0079].xml,Did,Did03M,Son_regina,1,5,105,1794,1790s,Giovanni Paisiello,Naples,Italy,Didone,Female,1
790,Dem17M-Perfidi_gia-1752-Perez[2.10][0790].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1752,1750s,Davide Perez,Lisbon,Portugal,Demofoonte,Male,1
791,Dem18M-La_destra-1752-Perez[2.11][0791].xml,Dem,Dem18M,La_destra,2,11,211,1752,1750s,Davide Perez,Lisbon,Portugal,Timante&Dircea,Female&Male,1
792,Dem19M-Non_odi-1752-Perez[3.01][0792].xml,Dem,Dem19M,Non_odi,3,1,301,1752,1750s,Davide Perez,Lisbon,Portugal,Adrasto,Male,1
793,Dem20M-Nel_tuo-1752-Perez[3.02][0793].xml,Dem,Dem20M,Nel_tuo,3,2,302,1752,1750s,Davide Perez,Lisbon,Portugal,Cherinto,Male,1
794,Dem21M-Ah_che-1752-Perez[3.03][0794].xml,Dem,Dem21M,Ah_che,3,3,303,1752,1750s,Davide Perez,Lisbon,Portugal,Matusio,Male,1
795,Dem23M-Odo_il-1752-Perez[3.06][0795].xml,Dem,Dem23M,Odo_il,3,06,306,1752,1750s,Davide Perez,Lisbon,Portugal,Demofoonte,Male,1
796,Dem24M-Che_mai-1752-Perez[3.07][0796].xml,Dem,Dem24M,Che_mai,3,07,307,1752,1750s,Davide Perez,Lisbon,Portugal,Dircea,Female,1
797,Dem25M-Non_dura-1752-Perez[3.08][0797].xml,Dem,Dem25M,Non_dura,3,8,308,1752,1750s,Davide Perez,Lisbon,Portugal,Creusa,Female,1
798,Did18M-Ah_non_lasciarmi-1764-Galuppi[2.07][0798].xml,Did,Did18M,Ah_non_lasciarmi,2,7,207,1764,1760s,Baldassare Galuppi,Venice,Italy,Didone,Female,1
799,Ale01M-E_prezzo-1774-Piccinni[1.01][0799].xml,Ale,Ale01M,E_prezzo,1,1,101,1774,1770s,Niccolò Piccinni,Naples,Italy,Gandarte,Male,1
8,Did03M-Son_regina-1739-Lampugnani[1.05][0008].xml,Did,Did03M,Son_regina,1,5,105,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Didone,Female,1
80,Dem22M-Misero_pargoletto-1735-Leo[3.04][0080].xml,Dem,Dem22M,Misero_pargoletto,3,4,304,1735,1730s,Leonardo Leo,Naples,Italy,Timante,Male,1
800,Ale07M-Se_mai-1774-Piccinni[1.06][0800].xml,Ale,Ale07M,Se_mai,1,6,106,1774,1770s,Niccolò Piccinni,Naples,Italy,Cleofide,Female,1
802,Ale16M-Digli_che-1774-Piccinni[2.09][0802].xml,Ale,Ale16M,Digli_che,2,09,209,1774,1770s,Niccolò Piccinni,Naples,Italy,Cleofide,Female,1
804,Ale24M-Se_troppo-1774-Piccinni[3.01][0804].xml,Ale,Ale24M,Se_troppo,3,1,301,1774,1770s,Niccolò Piccinni,Naples,Italy,Cleofide,Female,1
805,Ale26M-Serbati_a-1774-Piccinni[3.03][0805].xml,Ale,Ale26M,Serbati_a,3,3,303,1774,1770s,Niccolò Piccinni,Naples,Italy,Alessandro,Male,1
806,Ale29M-Mio_ben-1774-Piccinni[3.06][0806].xml,Ale,Ale29M,Mio_ben,3,6,306,1774,1770s,Niccolò Piccinni,Naples,Italy,Gandarte,Male,1
807,Ale17M-Destrier_che-1774-Piccinni[2.16][0807].xml,Ale,Ale17M,Destrier_che,2,16,216,1774,1770s,Niccolò Piccinni,Naples,Italy,Poro,Male,1
808,Dem05M-Tintendo_ingrata-1748-Hasse[1.05][0808].xml,Dem,Dem05M,Tintendo_ingrata,1,5,105,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Cherinto,Male,1
809,Did03M-Son_regina-1764-Galuppi[1.05][0809].xml,Did,Did03M,Son_regina,1,5,105,1764,1760s,Baldassare Galuppi,Venice,Italy,Didone,Female,1
81,Dem22M-Misero_pargoletto-1743-Jommelli[3.05][0081].xml,Dem,Dem22M,Misero_pargoletto,3,5,305,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,1
811,Ale02M-Vedrai_con-1772-Anfossi[1.02][0811].xml,Ale,Ale02M,Vedrai_con,1,2,102,1772,1770s,Pasquale Anfossi,Rome,Italy,Poro,Male,1
812,Ale03MX-Non_ trionfa-1772-Anfossi[1.03][0812].xml,Ale,Ale03MX,Non_ trionfa,1,3,103,1772,1770s,Pasquale Anfossi,Rome,Italy,Alessandro,Male,1
813,Ale04M-Chi_vive-1772-Anfossi[1.04][0813].xml,Ale,Ale04M,Chi_vive,1,4,104,1772,1770s,Pasquale Anfossi,Rome,Italy,Erissena,Female,1
