AriaId,AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Form,Key,KeySignature,KeySignatureType,Instrumentation,Scoring,Voices
673,673,Ale06M-Se_mai-1755-Galuppi[1.06][0673].xml,Ale,Ale06M,Se_mai,1,6,106,1755,1750s,Baldassare Galuppi,Venice,Italy,Poro,Male,A,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
674,674,Ale07M-Se_mai-1755-Galuppi[1.07][0674].xml,Ale,Ale07M,Se_mai,1,7,107,1755,1750s,Baldassare Galuppi,Venice,Italy,Cleofide,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
675,675,Ale08M-Se_possono-1755-Galuppi[1.09][0675].xml,Ale,Ale08M,Se_possono,1,9,109,1755,1750s,Baldassare Galuppi,Venice,Italy,Flauti i,Male,Dal segno,E,ssss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
677,677,Ale11M-Se_amore-1755-Galuppi[1.15][0677].xml,Ale,Ale11M,Se_amore,1,15,115,1755,1750s,Baldassare Galuppi,Venice,Italy,Alessandro,Male,Dal segno,c,bbb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
678,678,Ale06M-Ale07M-Se_mai-1755-Galuppi[1.16][0678].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1755,1750s,Baldassare Galuppi,Venice,Italy,Oboi i,Female,ABA,A,sss,s,"ob,vn,va,bs","obI,obII,sop,sop,vnI,vnII,va,bs",sop
68,68,Did10M-Infelice_sventurato-1730-Sarro[1.13][0068].xml,Did,Did10M,Infelice_sventurato,1,13,113,1730,1730s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
680,680,Ale12M-Non_sarei-1755-Galuppi[2.04][0680].xml,Ale,Ale12M,Non_sarei,2,4,204,1755,1750s,Baldassare Galuppi,Venice,Italy,Erissena,Female,Dal segno,F,b,b,"vn,va,bs","alt,vnI,vnII,va,bs",alt
682,682,Ale16M-Digli_che-1755-Galuppi[2.09][0682].xml,Ale,Ale16M,Digli_che,2,09,209,1755,1750s,Baldassare Galuppi,Venice,Italy,Cleofide,Female,AA',A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
683,683,Ale17M-Destrier_che-1755-Galuppi[2.10][0683].xml,Ale,Ale17M,Destrier_che,2,10,210,1755,1750s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
684,684,Did04M-Tu_mi_scorgi-1764-Galuppi[1.06][0684].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1764,1760s,Baldassare Galuppi,Venice,Italy,Osmida,Male,ABA,E,ssss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
685,685,Did05M-Fra_lo-1764-Galuppi[1.07][0685].xml,Did,Did05M,Fra_lo,1,7,107,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Dal segno,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
686,686,Did06M-Se_dalle-1764-Galuppi[1.08][0686].xml,Did,Did06M,Se_dalle,1,8,108,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,alt,vnI,vnII,va,bs",alt
687,687,Did11M-Tu_mi_disarmi-1764-Galuppi[1.16][0687].xml,Did,Did11M,Tu_mi_disarmi,1,16,116,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,ABA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
688,688,Did14M-Pensa_che-1764-Galuppi[2.01][0688].xml,Did,Did14M,Pensa_che,2,01,201,1764,1760s,Baldassare Galuppi,Venice,Italy,Osmida,Male,ABA,Bb,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
689,689,Did30M-Nel_duol-1764-Galuppi[3.06][0689].xml,Did,Did30M,Nel_duol,3,06,306,1764,1760s,Baldassare Galuppi,Venice,Italy,Selene,Female,ABA,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
69,69,Did14M-Pensa_che-1730-Sarro[2.01][0069].xml,Did,Did14M,Pensa_che,2,01,201,1730,1730s,Domenico Natale Sarro,Naples,Italy,Osmida,Male,Dal segno,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
690,690,Ale02M-Vedrai_con-1755-Perez[1.02][0690].xml,Ale,Ale02M,Vedrai_con,1,2,102,1755,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
691,691,Ale03M-Vil_trofeo-1755-Perez[1.03][0691].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1755,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
692,692,Ale04M-Chi_vive-1755-Perez[1.04][0692].xml,Ale,Ale04M,Chi_vive,1,4,104,1755,1750s,Davide Perez,Lisbon,Portugal,Erissena,Female,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
693,693,Ale05M-O_sugli-1755-Perez[1.05][0693].xml,Ale,Ale05M,O_sugli,1,5,105,1755,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
694,694,Ale06M-Se_mai-1755-Perez[1.06][0694].xml,Ale,Ale06M,Se_mai,1,6,106,1755,1750s,Davide Perez,Lisbon,Portugal,Flauti i,Male,A,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
695,695,Ale07M-Se_mai-1755-Perez[1.07][0695].xml,Ale,Ale07M,Se_mai,1,7,107,1755,1750s,Davide Perez,Lisbon,Portugal,Flauti i,Female,Dal segno,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
696,696,Ale10M-Voi_che-1755-Perez[1.10][0696].xml,Ale,Ale10M,Voi_che,1,10,110,1755,1750s,Davide Perez,Lisbon,Portugal,Gandarte,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
697,697,Ale06M-Ale07M-Se_mai-1755-Perez[1.15][0697].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1755,1750s,Davide Perez,Lisbon,Portugal,Flauti i,Female,Da capo,G,s,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
698,698,Ale13M-Senza_procelle-1755-Perez[2.04][0698].xml,Ale,Ale13M,Senza_procelle,2,04,204,1755,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
699,699,Ale29M-Mio_ben-1755-Perez[3.08][0699].xml,Ale,Ale29M,Mio_ben,3,8,308,1755,1750s,Davide Perez,Lisbon,Portugal,Gandarte,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
7,7,Did12M-Non_ha-1730-Sarro[1.17][0007].xml,Did,Did12M,Non_ha,1,17,117,1730,1730s,Domenico Natale Sarro,Naples,Italy,Didone,Female,Dal segno,f,bbbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
70,70,Did15M-Leon_che-1739-Lampugnani[2.02][0070].xml,Did,Did15M,Leon_che,2,02,202,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Corni in do i,Male,AB,D,ss,s,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
700,700,Ale19M-Se_e-1738-Galuppi[2.13][0700].xml,Ale,Ale19M,Se_e,2,13,213,1738,1730s,Baldassare Galuppi,Venice,Italy,Fagotti i,Male,Dal segno,Eb,bbb,b,"bn,vn,va,bs","bnI,bnII,ten,vnI,vnII,vaI,vaII,bs",ten
702,702,Ale24M-Se_troppo-1755-Galuppi[3.04][0702].xml,Ale,Ale24M,Se_troppo,3,4,304,1755,1750s,Baldassare Galuppi,Venice,Italy,Fagotti,Female,Dal segno,C,n,n,"bn,vn,va,bs","bn,sop,vnI,vnII,va,bs",sop
703,703,Ale26M-Serbati_a-1755-Galuppi[3.06][0703].xml,Ale,Ale26M,Serbati_a,3,6,306,1755,1750s,Baldassare Galuppi,Venice,Italy,Alessandro,Male,Dal segno,G,s,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
704,704,Ale27M-Finche_rimango-1755-Galuppi[3.07][0704].xml,Ale,Ale27M,Finche_rimango,3,7,307,1755,1750s,Baldassare Galuppi,Venice,Italy,Timagene,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
705,705,Ale28M-Dove_si-1755-Galuppi[3.09][0705].xml,Ale,Ale28M,Dove_si,3,9,309,1755,1750s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Da capo,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
706,706,Ale29M-Mio_ben-1738-Galuppi[3.10][0706].xml,Ale,Ale29M,Mio_ben,3,10,310,1738,1730s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
707,707,Ale30M-Son_confusa-1755-Galuppi[3.11][0707].xml,Ale,Ale30M,Son_confusa,3,11,311,1755,1750s,Baldassare Galuppi,Venice,Italy,Oboi i,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,alt,vnI,vnII,va,bs",alt
708,708,Ale31M-Ombra_dell-1755-Galuppi[3.12][0708].xml,Ale,Ale31M,Ombra_dell,3,12,312,1755,1750s,Baldassare Galuppi,Venice,Italy,Flauti,Female,AA',D,ss,s,"fl,vn,va,bs","fl,sop,vnI,vnII,va,bs",sop
709,709,Ale16M-Digli_che-1755-Perez[2.09][0709].xml,Ale,Ale16M,Digli_che,2,09,209,1755,1750s,Davide Perez,Lisbon,Portugal,Corni in mib i,Female,Dal segno,Eb,bbb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
71,71,Did17M-L_augelletto-1739-Lampugnani[2.04][0071].xml,Did,Did17M,L_augelletto,2,04,204,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Araspe,Male,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
710,710,Ale17M-Destrier_che-1755-Perez[2.10][0710].xml,Ale,Ale17M,Destrier_che,2,10,210,1755,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
711,711,Ale19M-Se_e-1755-Perez[2.12][0711].xml,Ale,Ale19M,Se_e,2,12,212,1755,1750s,Davide Perez,Lisbon,Portugal,Alessandro,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
712,712,Ale20M-Se_il-1755-Perez[2.13][0712].xml,Ale,Ale20M,Se_il,2,13,213,1755,1750s,Davide Perez,Lisbon,Portugal,Cleofide,Female,Dal segno,g,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
713,713,Ale21M-Se_viver-1755-Perez[2.14][0713].xml,Ale,Ale21M,Se_viver,2,14,214,1755,1750s,Davide Perez,Lisbon,Portugal,Gandarte,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
714,714,Ale22M-Di_rendermi-1755-Perez[2.15][0714].xml,Ale,Ale22M,Di_rendermi,2,15,215,1755,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
715,715,Ale24M-Se_troppo-1755-Perez[3.01][0715].xml,Ale,Ale24M,Se_troppo,3,1,301,1755,1750s,Davide Perez,Lisbon,Portugal,Flauti i,Female,Dal segno,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
716,716,Ale27M-Finche_rimango-1755-Perez[3.05][0716].xml,Ale,Ale27M,Finche_rimango,3,5,305,1755,1750s,Davide Perez,Lisbon,Portugal,Timagene,Male,Dal segno,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
718,718,Ale30M-Son_confusa-1755-Perez[3.09][0718].xml,Ale,Ale30M,Son_confusa,3,9,309,1755,1750s,Davide Perez,Lisbon,Portugal,Flauti i,Female,Dal segno,F,b,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
719,719,Ale26M-Serbati_a-1755-Perez[3.04][0719].xml,Ale,Ale26M,Serbati_a,3,4,304,1755,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
72,72,Did19M-Vedi_nel-1739-Lampugnani[2.08][0072].xml,Did,Did19M,Vedi_nel,2,08,208,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Corni in do i,Male,Da capo,D,ss,s,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
721,721,Ale02M-Vedrai_con-1731-Hasse[1.03][0721].xml,Ale,Ale02M,Vedrai_con,1,3,103,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,D,ss,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,alt,vnI,vnII,va,bs",alt
722,722,Ale03M-Vil_trofeo-1731-Hasse[1.04][0722].xml,Ale,Ale03M,Vil_trofeo,1,4,104,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
723,723,Ale04M-Chi_vive-1731-Hasse[1.05][0723].xml,Ale,Ale04M,Chi_vive,1,5,105,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
725,725,Ale06M-Se_mai-1731-Hasse[1.07][0725].xml,Ale,Ale06M,Se_mai,1,7,107,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Poro,Male,AA',D,ss,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
726,726,Ale07M-Se_mai-1731-Hasse[1.08][0726].xml,Ale,Ale07M,Se_mai,1,8,108,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
727,727,Ale08M-Se_possono-1731-Hasse[1.10][0727].xml,Ale,Ale08M,Se_possono,1,10,110,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Da capo,A,sss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
729,729,Ale10M-Voi_che-1731-Hasse[1.12][0729].xml,Ale,Ale10M,Voi_che,1,12,112,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
730,730,Ale11M-Se_amore-1731-Hasse[1.16][0730].xml,Ale,Ale11M,Se_amore,1,16,116,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,Eb,bbb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
731,731,Ale06M-Ale07M-Se_mai-1731-Hasse[1.17][0731].xml,Ale,Ale06M-Ale07M,Se_mai,1,17,117,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i&Flauti ii,Female,Da capo,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,alt,vnI,vnII,va,bs","sop,alt"
735,735,Ale16M-Digli_che-1731-Hasse[2.09][0735].xml,Ale,Ale16M,Digli_che,2,09,209,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,E,ssss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
736,736,Ale18M-E_ver-1731-Hasse[2.11][0736].xml,Ale,Ale18M,E_ver,2,11,211,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
737,737,Ale19M-Se_e-1731-Hasse[2.12][0737].xml,Ale,Ale19M,Se_e,2,12,212,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,C,n,n,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
742,742,Ale24M-Se_troppo-1731-Hasse[3.04][0742].xml,Ale,Ale24M,Se_troppo,3,4,304,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
746,746,Ale28M-Dove_si-1731-Hasse[3.09][0746].xml,Ale,Ale28M,Dove_si,3,9,309,1731,1730s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Male,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
748,748,Ale02M-Vedrai_con-1769-Kozeluch[1.02][0748].xml,Ale,Ale02M,Vedrai_con,1,2,102,1769,1760s,Leopold Kozeluch,Prague,Empire,Oboi i,Male,Dal segno,D,ss,s,"ob,tpt,vn,va,bs","obI,obII,tptI,tptII,sop,vnI,vnII,va,bs",sop
749,749,Ale03M-Vil_trofeo-1769-Kozeluch[1.03][0749].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1769,1760s,Leopold Kozeluch,Prague,Empire,Oboi i,Male,Dal segno,Bb,bb,b,"ob,bn,hn,vn,va,bs","obI,obII,bn,hnI,hnII,ten,vnI,vnII,vaI,vaII,bs",ten
75,75,Did04M-Tu_mi_scorgi-1760-Bernasconi[1.06][0075].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1760,1760s,Andrea Bernasconi,Venice,Italy,Osmida,Male,Dal segno,Bb,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
750,750,Ale04M-Chi_vive-1769-Kozeluch[1.04][0750].xml,Ale,Ale04M,Chi_vive,1,4,104,1769,1760s,Leopold Kozeluch,Prague,Empire,Erissena,Female,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
751,751,Ale05M-O_sugli-1769-Kozeluch[1.05][0751].xml,Ale,Ale05M,O_sugli,1,5,105,1769,1760s,Leopold Kozeluch,Prague,Empire,Corni in do i,Male,Dal segno,C,n,n,"hn,vn,va,bs","hnI,hnII,ten,vnI,vnII,va,bs",ten
752,752,Ale06M-Se_mai-1769-Kozeluch[1.06][0752].xml,Ale,Ale06M,Se_mai,1,6,106,1769,1760s,Leopold Kozeluch,Prague,Empire,Poro,Male,AA',G,s,s,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
753,753,Ale07M-Se_mai-1769-Kozeluch[1.06][0753].xml,Ale,Ale07M,Se_mai,1,6,106,1769,1760s,Leopold Kozeluch,Prague,Empire,Flauti i,Female,Dal segno,Eb,bbb,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
754,754,Ale10M-Voi_che-1769-Kozeluch[1.11][0754].xml,Ale,Ale10M,Voi_che,1,11,111,1769,1760s,Leopold Kozeluch,Prague,Empire,Gandarte,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
755,755,Ale06M-Ale07M-Se_mai-1769-Kozeluch[1.16][0755].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1769,1760s,Leopold Kozeluch,Prague,Empire,Flauti i,Female,ABAB,E,ssss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,sop,vnI,vnII,vaI,vaII,bs",sop
757,757,Ale12M-Non_sarei-1769-Kozeluch[2.04][0757].xml,Ale,Ale12M,Non_sarei,2,04,204,1769,1760s,Leopold Kozeluch,Prague,Empire,Trombe in do i,Female,Dal segno,C,n,n,"tpt,vn,va,bs","tptI,tptII,sop,vnI,vnII,vaI,vaII,bs",sop
758,758,Ale16M-Digli_che-1769-Kozeluch[2.09][0758].xml,Ale,Ale16M,Digli_che,2,09,209,1769,1760s,Leopold Kozeluch,Prague,Empire,Oboe,Female,Dal segno,A,sss,s,"ob,hn,vn,va,bs","ob,hnI,hnII,sop,vnI,vnII,va,bs",sop
759,759,Ale17M-Destrier_che-1769-Kozeluch[2.10][0759].xml,Ale,Ale17M,Destrier_che,2,10,210,1769,1760s,Leopold Kozeluch,Prague,Empire,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
76,76,Did06M-Se_dalle-1760-Bernasconi[1.08][0076].xml,Did,Did06M,Se_dalle,1,8,108,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,alt,vnI,vnII,va,bs",alt
760,760,Ale19M-Se_e-1769-Kozeluch[2.12][0760].xml,Ale,Ale19M,Se_e,2,12,212,1769,1760s,Leopold Kozeluch,Prague,Empire,Flauti i,Male,Dal segno,G,s,s,"fl,bn,hn,vn,va,bs","flI,flII,bn,hnI,hnII,ten,vnI,vnII,va,bs",ten
761,761,Ale20M-Se_il-1769-Kozeluch[2.15][0761].xml,Ale,Ale20M,Se_il,2,15,215,1769,1760s,Leopold Kozeluch,Prague,Empire,Corni inglesi i,Female,Dal segno,f,bbbb,b,"hn,vn,va,vc,bs","hnI,hnI,hnII,hnII,sop,vnI,vnII,vaI,vaII,vc,bs",sop
762,762,Ale26M-Serbati_a-1769-Kozeluch[3.06][0762].xml,Ale,Ale26M,Serbati_a,3,6,306,1769,1760s,Leopold Kozeluch,Prague,Empire,Oboi i,Male,Dal segno,C,n,n,"ob,tpt,vn,va,bs","obI,obII,tptI,tptII,ten,vnI,vnII,va,bs",ten
763,763,Ale28M-Dove_si-1769-Kozeluch[3.09][0763].xml,Ale,Ale28M,Dove_si,3,9,309,1769,1760s,Leopold Kozeluch,Prague,Empire,Poro,Male,Dal segno,g,bb,b,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
764,764,Ale29M-Mio_ben-1769-Kozeluch[3.10][0764].xml,Ale,Ale29M,Mio_ben,3,10,310,1769,1760s,Leopold Kozeluch,Prague,Empire,Gandarte,Male,ABA,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
765,765,Ale30M-Son_confusa-1769-Kozeluch[3.11][0765].xml,Ale,Ale30M,Son_confusa,3,11,311,1769,1760s,Leopold Kozeluch,Prague,Empire,Erissena,Female,ABA,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
766,766,Ale31M-Ombra_dell-1769-Kozeluch[3.12][0766].xml,Ale,Ale31M,Ombra_dell,3,12,312,1769,1760s,Leopold Kozeluch,Prague,Empire,Flauti i,Female,AA',D,ss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
767,767,Did07M-Quando_saprai-1764-Galuppi[1.10][0767].xml,Did,Did07M,Quando_saprai,1,10,110,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
769,769,Did20M-Fosca_nube-1764-Galuppi[2.09][0769].xml,Did,Did20M,Fosca_nube,2,09,209,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,vaI,vaII,bs",ten
77,77,Did07M-Quando_saprai-1760-Bernasconi[1.10][0077].xml,Did,Did07M,Quando_saprai,1,10,110,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Male,Da capo,f,bbbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
772,772,Did31M-Va_crescendo-1764-Galuppi[3.06][0772].xml,Did,Did31M,Va_crescendo,3,06,306,1764,1760s,Baldassare Galuppi,Venice,Italy,Flauti i,Female,AA',D,ss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
773,773,Did12M-Non_ha-1764-Galuppi[1.17][0773].xml,Did,Did12M,Non_ha,1,17,117,1764,1760s,Baldassare Galuppi,Venice,Italy,Didone,Female,Dal segno,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
774,774,Did34M-Vado_ma-1764-Galuppi[3.17][0774].xml,Did,Did34M,Vado_ma,3,17,317,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Female,AA',G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
776,776,Dem02M-In_te-1752-Perez[1.02][0776].xml,Dem,Dem02M,In_te,1,2,102,1752,1750s,Davide Perez,Lisbon,Portugal,Dircea,Female,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
777,777,Dem03M-Per_lei-1752-Perez[1.03][0777].xml,Dem,Dem03M,Per_lei,1,3,103,1752,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,ten,vnI,vnII,va,bs",ten
779,779,Dem04M-Sperai_vicino-1752-Perez[1.05][0779].xml,Dem,Dem04M,Sperai_vicino,1,5,105,1752,1750s,Davide Perez,Lisbon,Portugal,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
78,78,Did09M-Son_quel-1760-Bernasconi[1.13][0078].xml,Did,Did09M,Son_quel,1,13,113,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnI,hnII,hnII,ten,vnI,vnII,va,bs",ten
780,780,Dem05M-Tintendo_ingrata-1752-Perez[1.06][0780].xml,Dem,Dem05M,Tintendo_ingrata,1,6,106,1752,1750s,Davide Perez,Lisbon,Portugal,Cherinto,Male,A,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
781,781,Dem06M-Non_curo-1752-Perez[1.08][0781].xml,Dem,Dem06M,Non_curo,1,8,108,1752,1750s,Davide Perez,Lisbon,Portugal,Creusa,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
